"OBJECTID","SAV_ID","SAV_PAV","APSK_ID","APSKRITIS","TYRIMAI","TEIGIAMI","VYRAI","MOTERYS","GYDOMA","PASVEIKO","MIRE","ATNUJINTA","ATVEJAI_14","MIRTYS_KITA"
18,"62","Molėtų r.","9","Utenos apskr.",NA,44,11,33,30,14,0,2020-09-23 06:45:38,0,0
19,"71","Radviliškio r.","6","Šiaulių apskr.",NA,84,27,57,73,8,0,2020-09-23 06:45:40,75,3
22,"73","Rokiškio r.","5","Panevėžio apskr.",NA,21,9,12,16,5,0,2020-09-23 06:45:41,12,0
23,"84","Šakių r.","4","Marijampolės apskr.",NA,14,7,7,2,11,1,2020-09-23 06:45:43,1,0
24,"66","Panevėžio r.","5","Panevėžio apskr.",NA,20,10,10,6,13,1,2020-09-23 06:45:44,5,0
25,"79","Trakų r.","10","Vilniaus apskr.",NA,40,20,20,21,19,0,2020-09-23 06:45:46,3,0
27,"57","Kupiškio r.","5","Panevėžio apskr.",NA,17,9,8,8,9,0,2020-09-23 06:45:47,8,0
28,"75","Skuodo r.","3","Klaipėdos apskr.",NA,9,2,7,4,5,0,2020-09-23 06:45:49,2,0
31,"25","Palangos m.","3","Klaipėdos apskr.",NA,14,7,7,2,11,1,2020-09-23 06:45:50,2,0
32,"63","Pagėgių","7","Tauragės apskr.",NA,5,0,5,4,1,0,2020-09-23 06:45:52,1,0
33,"85","Šalčininkų r.","10","Vilniaus apskr.",NA,35,12,23,7,28,0,2020-09-23 06:45:53,4,0
34,"41","Vilniaus r.","10","Vilniaus apskr.",NA,355,139,216,56,292,3,2020-09-23 06:45:55,20,4
35,"86","Švenčionių r.","10","Vilniaus apskr.",NA,49,18,31,33,16,0,2020-09-23 06:45:57,8,0
36,"43","Zarasų r.","9","Utenos apskr.",NA,5,5,0,2,3,0,2020-09-23 06:45:59,0,0
37,"53","Kėdainių r.","2","Kauno apskr.",NA,27,15,12,11,15,0,2020-09-23 06:46:00,4,1
38,"81","Ukmergės r.","10","Vilniaus apskr.",NA,103,34,69,14,79,9,2020-09-23 06:46:02,10,1
39,"54","Kelmės r.","6","Šiaulių apskr.",NA,14,5,9,11,3,0,2020-09-23 06:46:03,11,0
40,"89","Širvintų r.","10","Vilniaus apskr.",NA,20,11,9,0,19,0,2020-09-23 06:46:05,0,1
41,"48","Kalvarijos","4","Marijampolės apskr.",NA,6,2,4,1,4,0,2020-09-23 06:46:06,0,1
42,"52","Kauno r.","2","Kauno apskr.",NA,116,56,60,66,49,1,2020-09-23 06:46:09,13,0
44,"88","Šilutės r.","3","Klaipėdos apskr.",NA,15,9,6,5,10,0,2020-09-23 06:46:10,3,0
45,"77","Tauragės r.","7","Tauragės apskr.",NA,51,39,12,29,22,0,2020-09-23 06:46:12,9,0
46,"59","Lazdijų r.","1","Alytaus apskr.",NA,7,3,4,0,7,0,2020-09-23 06:46:14,0,0
47,"94","Jurbarko r.","7","Tauragės apskr.",NA,22,15,7,16,5,0,2020-09-23 06:46:16,11,1
48,"42","Elektrėnų","10","Vilniaus apskr.",NA,24,13,11,14,10,0,2020-09-23 06:46:18,5,0
49,"23","Neringos","3","Klaipėdos apskr.",NA,2,1,1,1,1,0,2020-09-23 06:46:21,0,0
50,"61","Mažeikių r.","8","Telšių apskr.",NA,33,16,17,21,11,1,2020-09-23 06:46:23,20,0
51,"45","Ignalinos r.","9","Utenos apskr.",NA,24,11,13,6,18,0,2020-09-23 06:46:25,0,0
52,"78","Telšių r.","8","Telšių apskr.",NA,17,7,10,6,9,2,2020-09-23 06:46:27,6,0
53,"68","Plungės r.","8","Telšių apskr.",NA,17,7,10,9,8,0,2020-09-23 06:46:29,9,0
54,"56","Kretingos r.","3","Klaipėdos apskr.",NA,66,25,41,2,60,4,2020-09-23 06:46:31,2,0
55,"38","Varėnos r.","1","Alytaus apskr.",NA,2,1,1,1,0,1,2020-09-23 06:46:33,1,0
56,"33","Alytaus r.","1","Alytaus apskr.",NA,8,5,3,1,7,0,2020-09-23 06:46:35,1,0
57,"72","Raseinių r.","2","Kauno apskr.",NA,95,36,59,88,6,1,2020-09-23 06:46:37,79,0
59,"13","Vilniaus m.","10","Vilniaus apskr.",NA,1084,522,562,473,584,22,2020-09-23 06:46:40,190,5
60,"87","Šilalės r.","7","Tauragės apskr.",NA,11,10,1,7,4,0,2020-09-23 06:46:42,1,0
26,"21","Klaipėdos m.","3","Klaipėdos apskr.",NA,362,147,215,63,281,18,2020-09-23 06:46:45,27,0
20,"30","Visagino","9","Utenos apskr.",NA,14,7,7,5,9,0,2020-09-23 06:46:47,1,0
58,"67","Pasvalio r.","5","Panevėžio apskr.",NA,14,5,9,4,10,0,2020-09-23 06:46:49,2,0
21,"27","Panevėžio m.","5","Panevėžio apskr.",NA,100,48,52,22,77,1,2020-09-23 06:46:50,17,0
29,"29","Šiaulių m.","6","Šiaulių apskr.",NA,134,63,71,111,22,1,2020-09-23 06:46:52,90,0
30,"12","Birštono","2","Kauno apskr.",NA,1,1,0,1,0,0,2020-09-23 06:46:54,1,0
43,"65","Pakruojo r.","6","Šiaulių apskr.",NA,5,2,3,5,0,0,2020-09-23 06:46:55,4,0
